timestamp,camera_id,total_vehicles,occupancy_rate,flow_rate_per_min,avg_speed,avg_density,congestion_level,hour,day_of_week
1765088812.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,6,6
1765088872.018544,CAM_SYNTH,19,0.19,19.0,50.5,3.8,Normal,6,6
1765088932.018544,CAM_SYNTH,16,0.16,16.0,52.0,3.2,Normal,6,6
1765088992.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,6,6
1765089052.018544,CAM_SYNTH,6,0.06,6.0,57.0,1.2,Normal,6,6
1765089112.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,6,6
1765089172.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,6,6
1765089232.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,6,6
1765089292.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,6,6
1765089352.018544,CAM_SYNTH,6,0.06,6.0,57.0,1.2,Normal,6,6
1765089412.018544,CAM_SYNTH,7,0.07,7.0,56.5,1.4,Normal,6,6
1765089472.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,6,6
1765089532.018544,CAM_SYNTH,23,0.23,23.0,48.5,4.6,Normal,6,6
1765089592.018544,CAM_SYNTH,11,0.11,11.0,54.5,2.2,Normal,6,6
1765089652.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,6,6
1765089712.018544,CAM_SYNTH,26,0.26,26.0,47.0,5.2,Normal,6,6
1765089772.018544,CAM_SYNTH,16,0.16,16.0,52.0,3.2,Normal,6,6
1765089832.018544,CAM_SYNTH,4,0.04,4.0,58.0,0.8,Normal,6,6
1765089892.018544,CAM_SYNTH,16,0.16,16.0,52.0,3.2,Normal,6,6
1765089952.018544,CAM_SYNTH,22,0.22,22.0,49.0,4.4,Normal,6,6
1765090012.018544,CAM_SYNTH,16,0.16,16.0,52.0,3.2,Normal,6,6
1765090072.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,6,6
1765090132.018544,CAM_SYNTH,6,0.06,6.0,57.0,1.2,Normal,6,6
1765090192.018544,CAM_SYNTH,9,0.09,9.0,55.5,1.8,Normal,6,6
1765090252.018544,CAM_SYNTH,8,0.08,8.0,56.0,1.6,Normal,6,6
1765090312.018544,CAM_SYNTH,9,0.09,9.0,55.5,1.8,Normal,6,6
1765090372.018544,CAM_SYNTH,16,0.16,16.0,52.0,3.2,Normal,6,6
1765090432.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,6,6
1765090492.018544,CAM_SYNTH,11,0.11,11.0,54.5,2.2,Normal,6,6
1765090552.018544,CAM_SYNTH,11,0.11,11.0,54.5,2.2,Normal,6,6
1765090612.018544,CAM_SYNTH,11,0.11,11.0,54.5,2.2,Normal,6,6
1765090672.018544,CAM_SYNTH,7,0.07,7.0,56.5,1.4,Normal,6,6
1765090732.018544,CAM_SYNTH,8,0.08,8.0,56.0,1.6,Normal,6,6
1765090792.018544,CAM_SYNTH,10,0.1,10.0,55.0,2.0,Normal,6,6
1765090852.018544,CAM_SYNTH,34,0.34,34.0,43.0,6.8,Normal,7,6
1765090912.018544,CAM_SYNTH,50,0.5,50.0,35.0,10.0,Normal,7,6
1765090972.018544,CAM_SYNTH,62,0.62,62.0,29.0,12.4,High,7,6
1765091032.018544,CAM_SYNTH,50,0.5,50.0,35.0,10.0,Normal,7,6
1765091092.018544,CAM_SYNTH,37,0.37,37.0,41.5,7.4,Normal,7,6
1765091152.018544,CAM_SYNTH,36,0.36,36.0,42.0,7.2,Normal,7,6
1765091212.018544,CAM_SYNTH,51,0.51,51.0,34.5,10.2,High,7,6
1765091272.018544,CAM_SYNTH,41,0.41,41.0,39.5,8.2,Normal,7,6
1765091332.018544,CAM_SYNTH,28,0.28,28.0,46.0,5.6,Normal,7,6
1765091392.018544,CAM_SYNTH,40,0.4,40.0,40.0,8.0,Normal,7,6
1765091452.018544,CAM_SYNTH,24,0.24,24.0,48.0,4.8,Normal,7,6
1765091512.018544,CAM_SYNTH,42,0.42,42.0,39.0,8.4,Normal,7,6
1765091572.018544,CAM_SYNTH,39,0.39,39.0,40.5,7.8,Normal,7,6
1765091632.018544,CAM_SYNTH,38,0.38,38.0,41.0,7.6,Normal,7,6
1765091692.018544,CAM_SYNTH,42,0.42,42.0,39.0,8.4,Normal,7,6
1765091752.018544,CAM_SYNTH,62,0.62,62.0,29.0,12.4,High,7,6
1765091812.018544,CAM_SYNTH,57,0.57,57.0,31.500000000000004,11.4,High,7,6
1765091872.018544,CAM_SYNTH,37,0.37,37.0,41.5,7.4,Normal,7,6
1765091932.018544,CAM_SYNTH,46,0.46,46.0,37.0,9.2,Normal,7,6
1765091992.018544,CAM_SYNTH,56,0.56,56.0,31.999999999999996,11.2,High,7,6
1765092052.018544,CAM_SYNTH,47,0.47,47.0,36.5,9.4,Normal,7,6
1765092112.018544,CAM_SYNTH,50,0.5,50.0,35.0,10.0,Normal,7,6
1765092172.018544,CAM_SYNTH,59,0.59,59.0,30.5,11.8,High,7,6
1765092232.018544,CAM_SYNTH,54,0.54,54.0,33.0,10.8,High,7,6
1765092292.018544,CAM_SYNTH,59,0.59,59.0,30.5,11.8,High,7,6
1765092352.018544,CAM_SYNTH,50,0.5,50.0,35.0,10.0,Normal,7,6
1765092412.018544,CAM_SYNTH,47,0.47,47.0,36.5,9.4,Normal,7,6
1765092472.018544,CAM_SYNTH,46,0.46,46.0,37.0,9.2,Normal,7,6
1765092532.018544,CAM_SYNTH,32,0.32,32.0,44.0,6.4,Normal,7,6
1765092592.018544,CAM_SYNTH,54,0.54,54.0,33.0,10.8,High,7,6
1765092652.018544,CAM_SYNTH,47,0.47,47.0,36.5,9.4,Normal,7,6
1765092712.018544,CAM_SYNTH,31,0.31,31.0,44.5,6.2,Normal,7,6
1765092772.018544,CAM_SYNTH,58,0.58,58.0,31.000000000000004,11.6,High,7,6
1765092832.018544,CAM_SYNTH,33,0.33,33.0,43.5,6.6,Normal,7,6
1765092892.018544,CAM_SYNTH,58,0.58,58.0,31.000000000000004,11.6,High,7,6
1765092952.018544,CAM_SYNTH,47,0.47,47.0,36.5,9.4,Normal,7,6
1765093012.018544,CAM_SYNTH,37,0.37,37.0,41.5,7.4,Normal,7,6
1765093072.018544,CAM_SYNTH,56,0.56,56.0,31.999999999999996,11.2,High,7,6
1765093132.018544,CAM_SYNTH,49,0.49,49.0,35.5,9.8,Normal,7,6
1765093192.018544,CAM_SYNTH,58,0.58,58.0,31.000000000000004,11.6,High,7,6
1765093252.018544,CAM_SYNTH,45,0.45,45.0,37.5,9.0,Normal,7,6
1765093312.018544,CAM_SYNTH,46,0.46,46.0,37.0,9.2,Normal,7,6
1765093372.018544,CAM_SYNTH,47,0.47,47.0,36.5,9.4,Normal,7,6
1765093432.018544,CAM_SYNTH,55,0.55,55.0,32.5,11.0,High,7,6
1765093492.018544,CAM_SYNTH,63,0.63,63.0,28.5,12.6,High,7,6
1765093552.018544,CAM_SYNTH,26,0.26,26.0,47.0,5.2,Normal,7,6
1765093612.018544,CAM_SYNTH,62,0.62,62.0,29.0,12.4,High,7,6
1765093672.018544,CAM_SYNTH,50,0.5,50.0,35.0,10.0,Normal,7,6
1765093732.018544,CAM_SYNTH,34,0.34,34.0,43.0,6.8,Normal,7,6
1765093792.018544,CAM_SYNTH,24,0.24,24.0,48.0,4.8,Normal,7,6
1765093852.018544,CAM_SYNTH,35,0.35,35.0,42.5,7.0,Normal,7,6
1765093912.018544,CAM_SYNTH,47,0.47,47.0,36.5,9.4,Normal,7,6
1765093972.018544,CAM_SYNTH,43,0.43,43.0,38.5,8.6,Normal,7,6
1765094032.018544,CAM_SYNTH,57,0.57,57.0,31.500000000000004,11.4,High,7,6
1765094092.018544,CAM_SYNTH,41,0.41,41.0,39.5,8.2,Normal,7,6
1765094152.018544,CAM_SYNTH,52,0.52,52.0,34.0,10.4,High,7,6
1765094212.018544,CAM_SYNTH,45,0.45,45.0,37.5,9.0,Normal,7,6
1765094272.018544,CAM_SYNTH,39,0.39,39.0,40.5,7.8,Normal,7,6
1765094332.018544,CAM_SYNTH,53,0.53,53.0,33.5,10.6,High,7,6
1765094392.018544,CAM_SYNTH,46,0.46,46.0,37.0,9.2,Normal,7,6
1765094452.018544,CAM_SYNTH,49,0.49,49.0,35.5,9.8,Normal,8,6
1765094512.018544,CAM_SYNTH,66,0.66,66.0,27.0,13.2,High,8,6
1765094572.018544,CAM_SYNTH,54,0.54,54.0,33.0,10.8,High,8,6
1765094632.018544,CAM_SYNTH,57,0.57,57.0,31.500000000000004,11.4,High,8,6
1765094692.018544,CAM_SYNTH,44,0.44,44.0,38.0,8.8,Normal,8,6
1765094752.018544,CAM_SYNTH,53,0.53,53.0,33.5,10.6,High,8,6
1765094812.018544,CAM_SYNTH,45,0.45,45.0,37.5,9.0,Normal,8,6
1765094872.018544,CAM_SYNTH,44,0.44,44.0,38.0,8.8,Normal,8,6
1765094932.018544,CAM_SYNTH,42,0.42,42.0,39.0,8.4,Normal,8,6
1765094992.018544,CAM_SYNTH,47,0.47,47.0,36.5,9.4,Normal,8,6
1765095052.018544,CAM_SYNTH,39,0.39,39.0,40.5,7.8,Normal,8,6
1765095112.018544,CAM_SYNTH,53,0.53,53.0,33.5,10.6,High,8,6
1765095172.018544,CAM_SYNTH,53,0.53,53.0,33.5,10.6,High,8,6
1765095232.018544,CAM_SYNTH,52,0.52,52.0,34.0,10.4,High,8,6
1765095292.018544,CAM_SYNTH,36,0.36,36.0,42.0,7.2,Normal,8,6
1765095352.018544,CAM_SYNTH,52,0.52,52.0,34.0,10.4,High,8,6
1765095412.018544,CAM_SYNTH,50,0.5,50.0,35.0,10.0,Normal,8,6
1765095472.018544,CAM_SYNTH,48,0.48,48.0,36.0,9.6,Normal,8,6
1765095532.018544,CAM_SYNTH,37,0.37,37.0,41.5,7.4,Normal,8,6
1765095592.018544,CAM_SYNTH,50,0.5,50.0,35.0,10.0,Normal,8,6
1765095652.018544,CAM_SYNTH,55,0.55,55.0,32.5,11.0,High,8,6
1765095712.018544,CAM_SYNTH,46,0.46,46.0,37.0,9.2,Normal,8,6
1765095772.018544,CAM_SYNTH,27,0.27,27.0,46.5,5.4,Normal,8,6
1765095832.018544,CAM_SYNTH,44,0.44,44.0,38.0,8.8,Normal,8,6
1765095892.018544,CAM_SYNTH,33,0.33,33.0,43.5,6.6,Normal,8,6
1765095952.018544,CAM_SYNTH,43,0.43,43.0,38.5,8.6,Normal,8,6
1765096012.018544,CAM_SYNTH,55,0.55,55.0,32.5,11.0,High,8,6
1765096072.018544,CAM_SYNTH,50,0.5,50.0,35.0,10.0,Normal,8,6
1765096132.018544,CAM_SYNTH,56,0.56,56.0,31.999999999999996,11.2,High,8,6
1765096192.018544,CAM_SYNTH,54,0.54,54.0,33.0,10.8,High,8,6
1765096252.018544,CAM_SYNTH,51,0.51,51.0,34.5,10.2,High,8,6
1765096312.018544,CAM_SYNTH,50,0.5,50.0,35.0,10.0,Normal,8,6
1765096372.018544,CAM_SYNTH,60,0.6,60.0,30.0,12.0,High,8,6
1765096432.018544,CAM_SYNTH,61,0.61,61.0,29.5,12.2,High,8,6
1765096492.018544,CAM_SYNTH,43,0.43,43.0,38.5,8.6,Normal,8,6
1765096552.018544,CAM_SYNTH,49,0.49,49.0,35.5,9.8,Normal,8,6
1765096612.018544,CAM_SYNTH,26,0.26,26.0,47.0,5.2,Normal,8,6
1765096672.018544,CAM_SYNTH,37,0.37,37.0,41.5,7.4,Normal,8,6
1765096732.018544,CAM_SYNTH,39,0.39,39.0,40.5,7.8,Normal,8,6
1765096792.018544,CAM_SYNTH,49,0.49,49.0,35.5,9.8,Normal,8,6
1765096852.018544,CAM_SYNTH,53,0.53,53.0,33.5,10.6,High,8,6
1765096912.018544,CAM_SYNTH,61,0.61,61.0,29.5,12.2,High,8,6
1765096972.018544,CAM_SYNTH,34,0.34,34.0,43.0,6.8,Normal,8,6
1765097032.018544,CAM_SYNTH,47,0.47,47.0,36.5,9.4,Normal,8,6
1765097092.018544,CAM_SYNTH,52,0.52,52.0,34.0,10.4,High,8,6
1765097152.018544,CAM_SYNTH,56,0.56,56.0,31.999999999999996,11.2,High,8,6
1765097212.018544,CAM_SYNTH,48,0.48,48.0,36.0,9.6,Normal,8,6
1765097272.018544,CAM_SYNTH,31,0.31,31.0,44.5,6.2,Normal,8,6
1765097332.018544,CAM_SYNTH,61,0.61,61.0,29.5,12.2,High,8,6
1765097392.018544,CAM_SYNTH,23,0.23,23.0,48.5,4.6,Normal,8,6
1765097452.018544,CAM_SYNTH,74,0.74,74.0,23.0,14.8,High,8,6
1765097512.018544,CAM_SYNTH,38,0.38,38.0,41.0,7.6,Normal,8,6
1765097572.018544,CAM_SYNTH,67,0.67,67.0,26.5,13.4,High,8,6
1765097632.018544,CAM_SYNTH,51,0.51,51.0,34.5,10.2,High,8,6
1765097692.018544,CAM_SYNTH,64,0.64,64.0,28.0,12.8,High,8,6
1765097752.018544,CAM_SYNTH,43,0.43,43.0,38.5,8.6,Normal,8,6
1765097812.018544,CAM_SYNTH,35,0.35,35.0,42.5,7.0,Normal,8,6
1765097872.018544,CAM_SYNTH,37,0.37,37.0,41.5,7.4,Normal,8,6
1765097932.018544,CAM_SYNTH,56,0.56,56.0,31.999999999999996,11.2,High,8,6
1765097992.018544,CAM_SYNTH,44,0.44,44.0,38.0,8.8,Normal,8,6
1765098052.018544,CAM_SYNTH,51,0.51,51.0,34.5,10.2,High,9,6
1765098112.018544,CAM_SYNTH,59,0.59,59.0,30.5,11.8,High,9,6
1765098172.018544,CAM_SYNTH,43,0.43,43.0,38.5,8.6,Normal,9,6
1765098232.018544,CAM_SYNTH,45,0.45,45.0,37.5,9.0,Normal,9,6
1765098292.018544,CAM_SYNTH,50,0.5,50.0,35.0,10.0,Normal,9,6
1765098352.018544,CAM_SYNTH,39,0.39,39.0,40.5,7.8,Normal,9,6
1765098412.018544,CAM_SYNTH,42,0.42,42.0,39.0,8.4,Normal,9,6
1765098472.018544,CAM_SYNTH,59,0.59,59.0,30.5,11.8,High,9,6
1765098532.018544,CAM_SYNTH,53,0.53,53.0,33.5,10.6,High,9,6
1765098592.018544,CAM_SYNTH,31,0.31,31.0,44.5,6.2,Normal,9,6
1765098652.018544,CAM_SYNTH,51,0.51,51.0,34.5,10.2,High,9,6
1765098712.018544,CAM_SYNTH,49,0.49,49.0,35.5,9.8,Normal,9,6
1765098772.018544,CAM_SYNTH,42,0.42,42.0,39.0,8.4,Normal,9,6
1765098832.018544,CAM_SYNTH,48,0.48,48.0,36.0,9.6,Normal,9,6
1765098892.018544,CAM_SYNTH,48,0.48,48.0,36.0,9.6,Normal,9,6
1765098952.018544,CAM_SYNTH,55,0.55,55.0,32.5,11.0,High,9,6
1765099012.018544,CAM_SYNTH,47,0.47,47.0,36.5,9.4,Normal,9,6
1765099072.018544,CAM_SYNTH,55,0.55,55.0,32.5,11.0,High,9,6
1765099132.018544,CAM_SYNTH,52,0.52,52.0,34.0,10.4,High,9,6
1765099192.018544,CAM_SYNTH,31,0.31,31.0,44.5,6.2,Normal,9,6
1765099252.018544,CAM_SYNTH,31,0.31,31.0,44.5,6.2,Normal,9,6
1765099312.018544,CAM_SYNTH,46,0.46,46.0,37.0,9.2,Normal,9,6
1765099372.018544,CAM_SYNTH,46,0.46,46.0,37.0,9.2,Normal,9,6
1765099432.018544,CAM_SYNTH,57,0.57,57.0,31.500000000000004,11.4,High,9,6
1765099492.018544,CAM_SYNTH,41,0.41,41.0,39.5,8.2,Normal,9,6
1765099552.018544,CAM_SYNTH,54,0.54,54.0,33.0,10.8,High,9,6
1765099612.018544,CAM_SYNTH,33,0.33,33.0,43.5,6.6,Normal,9,6
1765099672.018544,CAM_SYNTH,56,0.56,56.0,31.999999999999996,11.2,High,9,6
1765099732.018544,CAM_SYNTH,52,0.52,52.0,34.0,10.4,High,9,6
1765099792.018544,CAM_SYNTH,40,0.4,40.0,40.0,8.0,Normal,9,6
1765099852.018544,CAM_SYNTH,43,0.43,43.0,38.5,8.6,Normal,9,6
1765099912.018544,CAM_SYNTH,46,0.46,46.0,37.0,9.2,Normal,9,6
1765099972.018544,CAM_SYNTH,54,0.54,54.0,33.0,10.8,High,9,6
1765100032.018544,CAM_SYNTH,42,0.42,42.0,39.0,8.4,Normal,9,6
1765100092.018544,CAM_SYNTH,59,0.59,59.0,30.5,11.8,High,9,6
1765100152.018544,CAM_SYNTH,31,0.31,31.0,44.5,6.2,Normal,9,6
1765100212.018544,CAM_SYNTH,61,0.61,61.0,29.5,12.2,High,9,6
1765100272.018544,CAM_SYNTH,44,0.44,44.0,38.0,8.8,Normal,9,6
1765100332.018544,CAM_SYNTH,30,0.3,30.0,45.0,6.0,Normal,9,6
1765100392.018544,CAM_SYNTH,55,0.55,55.0,32.5,11.0,High,9,6
1765100452.018544,CAM_SYNTH,47,0.47,47.0,36.5,9.4,Normal,9,6
1765100512.018544,CAM_SYNTH,44,0.44,44.0,38.0,8.8,Normal,9,6
1765100572.018544,CAM_SYNTH,53,0.53,53.0,33.5,10.6,High,9,6
1765100632.018544,CAM_SYNTH,41,0.41,41.0,39.5,8.2,Normal,9,6
1765100692.018544,CAM_SYNTH,43,0.43,43.0,38.5,8.6,Normal,9,6
1765100752.018544,CAM_SYNTH,50,0.5,50.0,35.0,10.0,Normal,9,6
1765100812.018544,CAM_SYNTH,48,0.48,48.0,36.0,9.6,Normal,9,6
1765100872.018544,CAM_SYNTH,56,0.56,56.0,31.999999999999996,11.2,High,9,6
1765100932.018544,CAM_SYNTH,39,0.39,39.0,40.5,7.8,Normal,9,6
1765100992.018544,CAM_SYNTH,65,0.65,65.0,27.5,13.0,High,9,6
1765101052.018544,CAM_SYNTH,51,0.51,51.0,34.5,10.2,High,9,6
1765101112.018544,CAM_SYNTH,52,0.52,52.0,34.0,10.4,High,9,6
1765101172.018544,CAM_SYNTH,60,0.6,60.0,30.0,12.0,High,9,6
1765101232.018544,CAM_SYNTH,41,0.41,41.0,39.5,8.2,Normal,9,6
1765101292.018544,CAM_SYNTH,53,0.53,53.0,33.5,10.6,High,9,6
1765101352.018544,CAM_SYNTH,39,0.39,39.0,40.5,7.8,Normal,9,6
1765101412.018544,CAM_SYNTH,38,0.38,38.0,41.0,7.6,Normal,9,6
1765101472.018544,CAM_SYNTH,48,0.48,48.0,36.0,9.6,Normal,9,6
1765101532.018544,CAM_SYNTH,51,0.51,51.0,34.5,10.2,High,9,6
1765101592.018544,CAM_SYNTH,53,0.53,53.0,33.5,10.6,High,9,6
1765101652.018544,CAM_SYNTH,18,0.18,18.0,51.0,3.6,Normal,10,6
1765101712.018544,CAM_SYNTH,14,0.14,14.0,53.0,2.8,Normal,10,6
1765101772.018544,CAM_SYNTH,40,0.4,40.0,40.0,8.0,Normal,10,6
1765101832.018544,CAM_SYNTH,18,0.18,18.0,51.0,3.6,Normal,10,6
1765101892.018544,CAM_SYNTH,11,0.11,11.0,54.5,2.2,Normal,10,6
1765101952.018544,CAM_SYNTH,38,0.38,38.0,41.0,7.6,Normal,10,6
1765102012.018544,CAM_SYNTH,28,0.28,28.0,46.0,5.6,Normal,10,6
1765102072.018544,CAM_SYNTH,27,0.27,27.0,46.5,5.4,Normal,10,6
1765102132.018544,CAM_SYNTH,19,0.19,19.0,50.5,3.8,Normal,10,6
1765102192.018544,CAM_SYNTH,19,0.19,19.0,50.5,3.8,Normal,10,6
1765102252.018544,CAM_SYNTH,41,0.41,41.0,39.5,8.2,Normal,10,6
1765102312.018544,CAM_SYNTH,31,0.31,31.0,44.5,6.2,Normal,10,6
1765102372.018544,CAM_SYNTH,25,0.25,25.0,47.5,5.0,Normal,10,6
1765102432.018544,CAM_SYNTH,35,0.35,35.0,42.5,7.0,Normal,10,6
1765102492.018544,CAM_SYNTH,17,0.17,17.0,51.5,3.4,Normal,10,6
1765102552.018544,CAM_SYNTH,28,0.28,28.0,46.0,5.6,Normal,10,6
1765102612.018544,CAM_SYNTH,16,0.16,16.0,52.0,3.2,Normal,10,6
1765102672.018544,CAM_SYNTH,36,0.36,36.0,42.0,7.2,Normal,10,6
1765102732.018544,CAM_SYNTH,41,0.41,41.0,39.5,8.2,Normal,10,6
1765102792.018544,CAM_SYNTH,30,0.3,30.0,45.0,6.0,Normal,10,6
1765102852.018544,CAM_SYNTH,20,0.2,20.0,50.0,4.0,Normal,10,6
1765102912.018544,CAM_SYNTH,27,0.27,27.0,46.5,5.4,Normal,10,6
1765102972.018544,CAM_SYNTH,36,0.36,36.0,42.0,7.2,Normal,10,6
1765103032.018544,CAM_SYNTH,15,0.15,15.0,52.5,3.0,Normal,10,6
1765103092.018544,CAM_SYNTH,34,0.34,34.0,43.0,6.8,Normal,10,6
1765103152.018544,CAM_SYNTH,29,0.29,29.0,45.5,5.8,Normal,10,6
1765103212.018544,CAM_SYNTH,29,0.29,29.0,45.5,5.8,Normal,10,6
1765103272.018544,CAM_SYNTH,23,0.23,23.0,48.5,4.6,Normal,10,6
1765103332.018544,CAM_SYNTH,57,0.57,57.0,31.500000000000004,11.4,High,10,6
1765103392.018544,CAM_SYNTH,36,0.36,36.0,42.0,7.2,Normal,10,6
1765103452.018544,CAM_SYNTH,30,0.3,30.0,45.0,6.0,Normal,10,6
1765103512.018544,CAM_SYNTH,24,0.24,24.0,48.0,4.8,Normal,10,6
1765103572.018544,CAM_SYNTH,27,0.27,27.0,46.5,5.4,Normal,10,6
1765103632.018544,CAM_SYNTH,38,0.38,38.0,41.0,7.6,Normal,10,6
1765103692.018544,CAM_SYNTH,35,0.35,35.0,42.5,7.0,Normal,10,6
1765103752.018544,CAM_SYNTH,12,0.12,12.0,54.0,2.4,Normal,10,6
1765103812.018544,CAM_SYNTH,19,0.19,19.0,50.5,3.8,Normal,10,6
1765103872.018544,CAM_SYNTH,33,0.33,33.0,43.5,6.6,Normal,10,6
1765103932.018544,CAM_SYNTH,32,0.32,32.0,44.0,6.4,Normal,10,6
1765103992.018544,CAM_SYNTH,50,0.5,50.0,35.0,10.0,Normal,10,6
1765104052.018544,CAM_SYNTH,39,0.39,39.0,40.5,7.8,Normal,10,6
1765104112.018544,CAM_SYNTH,42,0.42,42.0,39.0,8.4,Normal,10,6
1765104172.018544,CAM_SYNTH,29,0.29,29.0,45.5,5.8,Normal,10,6
1765104232.018544,CAM_SYNTH,20,0.2,20.0,50.0,4.0,Normal,10,6
1765104292.018544,CAM_SYNTH,29,0.29,29.0,45.5,5.8,Normal,10,6
1765104352.018544,CAM_SYNTH,31,0.31,31.0,44.5,6.2,Normal,10,6
1765104412.018544,CAM_SYNTH,32,0.32,32.0,44.0,6.4,Normal,10,6
1765104472.018544,CAM_SYNTH,30,0.3,30.0,45.0,6.0,Normal,10,6
1765104532.018544,CAM_SYNTH,17,0.17,17.0,51.5,3.4,Normal,10,6
1765104592.018544,CAM_SYNTH,34,0.34,34.0,43.0,6.8,Normal,10,6
1765104652.018544,CAM_SYNTH,40,0.4,40.0,40.0,8.0,Normal,10,6
1765104712.018544,CAM_SYNTH,43,0.43,43.0,38.5,8.6,Normal,10,6
1765104772.018544,CAM_SYNTH,27,0.27,27.0,46.5,5.4,Normal,10,6
1765104832.018544,CAM_SYNTH,37,0.37,37.0,41.5,7.4,Normal,10,6
1765104892.018544,CAM_SYNTH,33,0.33,33.0,43.5,6.6,Normal,10,6
1765104952.018544,CAM_SYNTH,25,0.25,25.0,47.5,5.0,Normal,10,6
1765105012.018544,CAM_SYNTH,25,0.25,25.0,47.5,5.0,Normal,10,6
1765105072.018544,CAM_SYNTH,29,0.29,29.0,45.5,5.8,Normal,10,6
1765105132.018544,CAM_SYNTH,17,0.17,17.0,51.5,3.4,Normal,10,6
1765105192.018544,CAM_SYNTH,26,0.26,26.0,47.0,5.2,Normal,10,6
1765105252.018544,CAM_SYNTH,28,0.28,28.0,46.0,5.6,Normal,11,6
1765105312.018544,CAM_SYNTH,38,0.38,38.0,41.0,7.6,Normal,11,6
1765105372.018544,CAM_SYNTH,27,0.27,27.0,46.5,5.4,Normal,11,6
1765105432.018544,CAM_SYNTH,30,0.3,30.0,45.0,6.0,Normal,11,6
1765105492.018544,CAM_SYNTH,29,0.29,29.0,45.5,5.8,Normal,11,6
1765105552.018544,CAM_SYNTH,20,0.2,20.0,50.0,4.0,Normal,11,6
1765105612.018544,CAM_SYNTH,35,0.35,35.0,42.5,7.0,Normal,11,6
1765105672.018544,CAM_SYNTH,19,0.19,19.0,50.5,3.8,Normal,11,6
1765105732.018544,CAM_SYNTH,38,0.38,38.0,41.0,7.6,Normal,11,6
1765105792.018544,CAM_SYNTH,57,0.57,57.0,31.500000000000004,11.4,High,11,6
1765105852.018544,CAM_SYNTH,42,0.42,42.0,39.0,8.4,Normal,11,6
1765105912.018544,CAM_SYNTH,22,0.22,22.0,49.0,4.4,Normal,11,6
1765105972.018544,CAM_SYNTH,31,0.31,31.0,44.5,6.2,Normal,11,6
1765106032.018544,CAM_SYNTH,31,0.31,31.0,44.5,6.2,Normal,11,6
1765106092.018544,CAM_SYNTH,43,0.43,43.0,38.5,8.6,Normal,11,6
1765106152.018544,CAM_SYNTH,16,0.16,16.0,52.0,3.2,Normal,11,6
1765106212.018544,CAM_SYNTH,33,0.33,33.0,43.5,6.6,Normal,11,6
1765106272.018544,CAM_SYNTH,38,0.38,38.0,41.0,7.6,Normal,11,6
1765106332.018544,CAM_SYNTH,32,0.32,32.0,44.0,6.4,Normal,11,6
1765106392.018544,CAM_SYNTH,26,0.26,26.0,47.0,5.2,Normal,11,6
1765106452.018544,CAM_SYNTH,29,0.29,29.0,45.5,5.8,Normal,11,6
1765106512.018544,CAM_SYNTH,31,0.31,31.0,44.5,6.2,Normal,11,6
1765106572.018544,CAM_SYNTH,21,0.21,21.0,49.5,4.2,Normal,11,6
1765106632.018544,CAM_SYNTH,21,0.21,21.0,49.5,4.2,Normal,11,6
1765106692.018544,CAM_SYNTH,16,0.16,16.0,52.0,3.2,Normal,11,6
1765106752.018544,CAM_SYNTH,19,0.19,19.0,50.5,3.8,Normal,11,6
1765106812.018544,CAM_SYNTH,16,0.16,16.0,52.0,3.2,Normal,11,6
1765106872.018544,CAM_SYNTH,25,0.25,25.0,47.5,5.0,Normal,11,6
1765106932.018544,CAM_SYNTH,33,0.33,33.0,43.5,6.6,Normal,11,6
1765106992.018544,CAM_SYNTH,22,0.22,22.0,49.0,4.4,Normal,11,6
1765107052.018544,CAM_SYNTH,25,0.25,25.0,47.5,5.0,Normal,11,6
1765107112.018544,CAM_SYNTH,23,0.23,23.0,48.5,4.6,Normal,11,6
1765107172.018544,CAM_SYNTH,43,0.43,43.0,38.5,8.6,Normal,11,6
1765107232.018544,CAM_SYNTH,18,0.18,18.0,51.0,3.6,Normal,11,6
1765107292.018544,CAM_SYNTH,42,0.42,42.0,39.0,8.4,Normal,11,6
1765107352.018544,CAM_SYNTH,33,0.33,33.0,43.5,6.6,Normal,11,6
1765107412.018544,CAM_SYNTH,14,0.14,14.0,53.0,2.8,Normal,11,6
1765107472.018544,CAM_SYNTH,33,0.33,33.0,43.5,6.6,Normal,11,6
1765107532.018544,CAM_SYNTH,20,0.2,20.0,50.0,4.0,Normal,11,6
1765107592.018544,CAM_SYNTH,33,0.33,33.0,43.5,6.6,Normal,11,6
1765107652.018544,CAM_SYNTH,41,0.41,41.0,39.5,8.2,Normal,11,6
1765107712.018544,CAM_SYNTH,12,0.12,12.0,54.0,2.4,Normal,11,6
1765107772.018544,CAM_SYNTH,11,0.11,11.0,54.5,2.2,Normal,11,6
1765107832.018544,CAM_SYNTH,21,0.21,21.0,49.5,4.2,Normal,11,6
